Sl,Station_Names,Year,Month,Max_Temp,Temperature,Min_Temp,Rainfall,Flood Occurrence
1787,Bogra,1983,12,29,23.7,12.9,26,
1788,Bogra,1984,1,26,19.45,11.5,11,
1789,Bogra,1984,2,30.2,20.85,13.1,16,
1790,Bogra,1984,3,36.1,24.6,18.6,6,
1791,Bogra,1984,4,40.5,29.55,23.2,48,
1792,Bogra,1984,5,36.2,29.7,23.7,388,
1793,Bogra,1984,6,37.5,30.6,25.2,539,1
1794,Bogra,1984,7,32.7,28.95,25.6,431,1
1795,Bogra,1984,8,35.5,30.55,26.4,272,
1796,Bogra,1984,9,34.5,30.45,25,404,1
1797,Bogra,1984,10,34,29.5,24.1,186,
1798,Bogra,1984,11,31.5,27.8,17.2,0,
1799,Bogra,1984,12,29.2,23.2,13.1,2,
1800,Bogra,1985,1,28.2,20.65,12.8,0,
1801,Bogra,1985,2,30.5,21.65,14,4,
1802,Bogra,1985,3,37.3,25.65,20.2,1,
1803,Bogra,1985,4,39.5,29.85,23.5,54,
1804,Bogra,1985,5,36,29.75,23.4,272,
1805,Bogra,1985,6,35.4,29.4,25.6,459,1
1806,Bogra,1985,7,33.6,29.6,25.4,235,
1807,Bogra,1985,8,34.7,30.05,26.5,164,
1808,Bogra,1985,9,35,30.75,25,365,1
1809,Bogra,1985,10,35.3,30.15,22.7,135,
1810,Bogra,1985,11,32.5,27.6,17.1,2,
1811,Bogra,1985,12,29,23.05,13.6,2,
1812,Bogra,1986,1,28,20.8,12.3,3,
1813,Bogra,1986,2,31,21.65,13.9,4,
1814,Bogra,1986,3,39.5,26.7,18.5,0,
1815,Bogra,1986,4,39.2,28.85,22.1,128,
1816,Bogra,1986,5,36.7,29.4,23.1,210,
1817,Bogra,1986,6,37.1,30.1,26.2,163,
1818,Bogra,1986,7,33.8,30,25.4,446,1
1819,Bogra,1986,8,36.5,30.95,25.9,225,
1820,Bogra,1986,9,35,30.45,24.5,462,1
1821,Bogra,1986,10,32.3,28.4,21.8,467,1
1822,Bogra,1986,11,33,27.4,18.5,19,
1823,Bogra,1986,12,30.4,24.45,14.5,13,
1824,Bogra,1987,1,29.4,21.95,12.4,0,
1825,Bogra,1987,2,32.5,22.45,15.4,3,
1826,Bogra,1987,3,36.6,26,19.6,17,
1827,Bogra,1987,4,38.5,29.05,22.8,132,
1828,Bogra,1987,5,39.4,31.1,24.1,178,
1829,Bogra,1987,6,37.8,30.95,26.1,338,
1830,Bogra,1987,7,35.7,30.9,26,525,1
1831,Bogra,1987,8,35.4,30.7,25.9,623,1
1832,Bogra,1987,9,34.1,30,26,145,
1833,Bogra,1987,10,34.8,30.4,23.8,31,
1834,Bogra,1987,11,33,28.4,19,19,
1835,Bogra,1987,12,29.5,24.25,14.1,3,
1836,Bogra,1988,1,28.6,21.35,12,0,
1837,Bogra,1988,2,31,21.5,14.7,29,
1838,Bogra,1988,3,35.5,25.1,18.6,25,
1839,Bogra,1988,4,38.4,28.5,22.5,87,
1840,Bogra,1988,5,37,29.75,23.4,259,
1841,Bogra,1988,6,37.7,30.55,25.4,756,1
1842,Bogra,1988,7,34.5,29.95,26.2,486,1
1843,Bogra,1988,8,35.2,30.7,26.3,180,
1844,Bogra,1988,9,36.5,31.4,25.5,292,
1845,Bogra,1988,10,35.1,30.3,22.8,43,
1846,Bogra,1988,11,34,28.4,17.7,92,
1847,Bogra,1988,12,30.4,24.05,14.8,1,
1848,Bogra,1989,1,27.7,21.25,9.9,0,
1849,Bogra,1989,2,31.4,20.65,12.8,16,
1850,Bogra,1989,3,35,23.9,17.2,2,
1851,Bogra,1989,4,42,29.6,22.4,0,
1852,Bogra,1989,5,41.7,32.05,24.6,130,
1853,Bogra,1989,6,35.7,30.15,25.4,253,
1854,Bogra,1989,7,35,30.2,25.8,594,1
1855,Bogra,1989,8,35,30.4,26.1,111,
1856,Bogra,1989,9,34.8,30.45,25.4,273,
1857,Bogra,1989,10,35.5,30.45,23.6,30,
1858,Bogra,1989,11,33,28.3,17,0,
1859,Bogra,1989,12,31,24,12.1,4,
1860,Bogra,1990,1,29.5,20.8,11.9,0,
1861,Bogra,1990,2,30.4,21.15,15,27,
1862,Bogra,1990,3,34.5,24.75,17.9,24,
1863,Bogra,1990,4,36,26.95,21.6,41,
1864,Bogra,1990,5,36.8,29.2,23.7,292,
1865,Bogra,1990,6,35,29.35,25.7,378,1
1866,Bogra,1990,7,34,29.85,25.9,499,1
1867,Bogra,1990,8,36,30.95,26.3,265,
1868,Bogra,1990,9,36.5,31.4,25.7,320,1
1869,Bogra,1990,10,34,29.85,21.9,227,
1870,Bogra,1990,11,34.3,28.1,18.7,4,
1871,Bogra,1990,12,30.6,24.65,13,0,
1872,Bogra,1991,1,28.2,20.6,10.8,4,
1873,Bogra,1991,2,32.4,21.6,14.8,14,
1874,Bogra,1991,3,36,25.4,19.5,8,
1875,Bogra,1991,4,38,28.75,22.1,48,
1876,Bogra,1991,5,38,30.05,22.7,416,1
1877,Bogra,1991,6,34.9,28.8,25.5,240,
1878,Bogra,1991,7,35.1,30.3,26.1,404,1
1879,Bogra,1991,8,37,31.55,26.3,207,
1880,Bogra,1991,9,34,30.15,24.9,733,1
1881,Bogra,1991,10,34.4,29.65,23.2,105,
1882,Bogra,1991,11,32.7,27.95,16.6,0,
1883,Bogra,1991,12,29,22.8,13.3,112,
1884,Bogra,1992,1,27.9,20.6,12.3,0,
1885,Bogra,1992,2,28.7,20.5,13.4,14,
1886,Bogra,1992,3,37.3,25.35,19,0,
1887,Bogra,1992,4,39.2,29.1,22.7,30,
1888,Bogra,1992,5,36.8,29.75,23,140,
1889,Bogra,1992,6,36.2,29.6,25,202,
1890,Bogra,1992,7,34.6,29.8,25.5,289,
1891,Bogra,1992,8,36.5,31,26.2,159,
1892,Bogra,1992,9,35.6,30.9,25.3,424,1
1893,Bogra,1992,10,34.3,29.8,23,106,
1894,Bogra,1992,11,34,28.5,17.6,3,
1895,Bogra,1992,12,28.5,23.05,12.6,0,
1896,Bogra,1993,1,28,20.3,11.2,65,
1897,Bogra,1993,2,32,21.6,15.7,3,
1898,Bogra,1993,3,34.5,25.1,17.6,14,
1899,Bogra,1993,4,36.3,26.95,21.2,58,
1900,Bogra,1993,5,35.5,28.35,23,268,
1901,Bogra,1993,6,35.4,29.2,25,466,1
1902,Bogra,1993,7,34.6,29.8,26.1,432,1
1903,Bogra,1993,8,33.7,29.9,26.3,266,
1904,Bogra,1993,9,35.8,31.05,25.5,240,
1905,Bogra,1993,10,34.3,29.9,23.4,95,
1906,Bogra,1993,11,32.3,27.85,18.9,1,
1907,Bogra,1993,12,31,24.95,14,0,
1908,Bogra,1994,1,29,21.5,12.8,10,
1909,Bogra,1994,2,31.5,22.15,13.6,26,
1910,Bogra,1994,3,36,24.8,19.2,4,
1911,Bogra,1994,4,38.5,28.85,22.2,114,
1912,Bogra,1994,5,41.5,31.85,24.6,94,
1913,Bogra,1994,6,35.6,30.1,25.8,289,
1914,Bogra,1994,7,35.6,30.7,26.3,173,
1915,Bogra,1994,8,37,31.65,26.3,208,
1916,Bogra,1994,9,35.6,30.95,25.2,263,
1917,Bogra,1994,10,35.3,30.25,23,156,
1918,Bogra,1994,11,32.2,27.6,18.5,5,
1919,Bogra,1994,12,29.5,24,12.8,0,
1920,Bogra,1995,1,28,20.4,10.7,16,
1921,Bogra,1995,2,28.6,19.65,14.4,16,
1922,Bogra,1995,3,38.7,26.55,18.3,14,
1923,Bogra,1995,4,39.2,28.75,23.5,0,
1924,Bogra,1995,5,38.6,31.05,25.7,111,
1925,Bogra,1995,6,37.5,31.6,26.6,475,1
1926,Bogra,1995,7,33.5,30.05,26.1,534,1
1927,Bogra,1995,8,34.5,30.3,26.4,432,1
1928,Bogra,1995,9,35.5,30.95,26.1,471,1
1929,Bogra,1995,10,34.2,30.15,23.9,117,
1930,Bogra,1995,11,34.1,29,19.1,70,
1931,Bogra,1995,12,28,23.55,13.5,1,
1932,Bogra,1996,1,27.7,20.6,12.2,3,
1933,Bogra,1996,2,30.4,21.3,15,28,
1934,Bogra,1996,3,35,25,20.2,7,
1935,Bogra,1996,4,39,29.6,23,401,1
1936,Bogra,1996,5,39.3,31.15,24.6,184,
1937,Bogra,1996,6,35.5,30.05,25.6,283,
1938,Bogra,1996,7,35.2,30.4,26.5,338,1
1939,Bogra,1996,8,37,31.75,26.3,171,
1940,Bogra,1996,9,36.7,31.5,26.2,335,1
1941,Bogra,1996,10,35.6,30.9,23,176,
1942,Bogra,1996,11,34,28.5,17.7,0,
1943,Bogra,1996,12,30.3,24,13.2,0,
1944,Bogra,1997,1,27,20.1,11.2,10,
1945,Bogra,1997,2,30.3,20.75,13.4,11,
1946,Bogra,1997,3,34.2,23.8,19.6,9,
1947,Bogra,1997,4,35.2,27.4,20.7,140,
1948,Bogra,1997,5,39,29.85,24.1,102,
1949,Bogra,1997,6,37.8,30.95,25.3,208,
1950,Bogra,1997,7,34.8,30.05,26.4,298,
1951,Bogra,1997,8,37.7,32.05,26.5,245,
1952,Bogra,1997,9,33.5,30,25.3,220,
1953,Bogra,1997,10,33.5,29.4,21.9,29,
1954,Bogra,1997,11,34.5,28.2,18.8,2,
1955,Bogra,1997,12,29.6,24.2,14,27,
1956,Bogra,1998,1,27.4,20.7,11,10,
1957,Bogra,1998,2,30.8,20.9,15,13,
1958,Bogra,1998,3,33,24,17.6,26,
1959,Bogra,1998,4,36.5,27.05,22.1,84,
1960,Bogra,1998,5,39,30.55,24.9,143,
1961,Bogra,1998,6,40.6,32.75,27,367,
1962,Bogra,1998,7,35,31,26.5,749,1
1963,Bogra,1998,8,35,30.75,26.6,563,1
1964,Bogra,1998,9,36,31.3,26.4,283,
1965,Bogra,1998,10,36.2,31.3,24.4,353,1
1966,Bogra,1998,11,33.8,29.1,20.6,10,
1967,Bogra,1998,12,31.8,26.2,14.8,0,
1968,Bogra,1999,1,29,21.9,11.9,0,
1969,Bogra,1999,2,33.5,22.7,15.8,0,
1970,Bogra,1999,3,35.6,25.7,19.3,0,
1971,Bogra,1999,4,37,28.15,25.1,9,
1972,Bogra,1999,5,37.2,31.15,24.4,246,
1973,Bogra,1999,6,37,30.7,26.5,265,
1974,Bogra,1999,7,35.8,31.15,26.3,343,1
1975,Bogra,1999,8,35,30.65,26.3,429,1
1976,Bogra,1999,9,34.1,30.2,25.7,168,
1977,Bogra,1999,10,35.2,30.45,24.4,133,
1978,Bogra,1999,11,33,28.7,19.1,17,
1979,Bogra,1999,12,30,24.55,14.6,0,
1980,Bogra,2000,1,28,21.3,12.1,18,
1981,Bogra,2000,2,27.7,19.9,13.5,35,
1982,Bogra,2000,3,32.8,23.15,18.5,76,
1983,Bogra,2000,4,36.4,27.45,22.7,158,
1984,Bogra,2000,5,37.5,30.1,24.2,272,
1985,Bogra,2000,6,36.8,30.5,26.2,250,
1986,Bogra,2000,7,35.1,30.65,26.6,190,
1987,Bogra,2000,8,35,30.8,26.6,289,
1988,Bogra,2000,9,36.2,31.4,25.2,466,1
1989,Bogra,2000,10,36,30.6,24.1,84,
1990,Bogra,2000,11,33.4,28.75,19.6,0,
1991,Bogra,2000,12,28.4,24,14,0,
1992,Bogra,2001,1,27.4,20.7,10.7,0,
1993,Bogra,2001,2,30.8,20.75,14.5,0,
1994,Bogra,2001,3,35.5,25,18.5,0,
1995,Bogra,2001,4,37.6,28.05,23.2,22,
1996,Bogra,2001,5,35.8,29.5,23.8,217,
1997,Bogra,2001,6,34.8,29.3,25.8,299,
1998,Bogra,2001,7,36,30.9,26.7,185,
1999,Bogra,2001,8,35.8,31.25,27,115,
2000,Bogra,2001,9,35.2,31.1,26.1,344,1
2001,Bogra,2001,10,34.5,30.3,24.1,203,
2002,Bogra,2001,11,32.5,28.3,19.9,8,
2003,Bogra,2001,12,27.8,23.85,13.6,0,
2004,Bogra,2002,1,28,20.8,13.2,0,
2005,Bogra,2002,2,31,22.1,14.8,0,
2006,Bogra,2002,3,35.2,25,19.4,5,
2007,Bogra,2002,4,35.1,27.25,22,284,
2008,Bogra,2002,5,37,29.5,24.1,123,
2009,Bogra,2002,6,34.4,29.25,25.6,254,
2010,Bogra,2002,7,35.2,30.4,26.1,476,1
2011,Bogra,2002,8,35.2,30.65,26.5,496,1
2012,Bogra,2002,9,36,31.25,25.6,326,
2013,Bogra,2002,10,35.1,30.35,23,27,
2014,Bogra,2002,11,33,28,19,20,
2015,Bogra,2002,12,30,24.5,14.1,0,
2016,Bogra,2003,1,28,21.05,9.5,4,
2017,Bogra,2003,2,30.5,20,15.2,53,
2018,Bogra,2003,3,34.6,24.9,18.4,72,
2019,Bogra,2003,4,36.8,27.6,23.1,113,
2020,Bogra,2003,5,38.7,30.9,23.9,214,
2021,Bogra,2003,6,36.2,30.05,25.7,364,1
2022,Bogra,2003,7,37.5,31.6,26.8,219,
2023,Bogra,2003,8,35.8,31.3,26.8,220,
2024,Bogra,2003,9,35.8,31.3,26.1,156,
2025,Bogra,2003,10,34.3,30.2,24.1,264,
2026,Bogra,2003,11,32,28.05,18.1,0,
2027,Bogra,2003,12,29.8,23.95,14.6,13,
2028,Bogra,2004,1,26,20.3,11.7,0,
2029,Bogra,2004,2,33,22.35,14.4,0,
2030,Bogra,2004,3,35.6,25,20.9,45,
2031,Bogra,2004,4,38,29.45,22.7,90,
2032,Bogra,2004,5,40.1,31.4,25.1,137,
2033,Bogra,2004,6,36,30.55,25,638,1
2034,Bogra,2004,7,34.2,29.6,25.8,529,1
2035,Bogra,2004,8,34.7,30.25,26.6,261,
2036,Bogra,2004,9,34.7,30.65,25.4,206,
2037,Bogra,2004,10,34.3,29.85,22.5,251,
2038,Bogra,2004,11,31.5,27,17.5,0,
2039,Bogra,2004,12,29.7,23.6,14.5,0,
2040,Bogra,2005,1,27,20.75,12.1,5,
2041,Bogra,2005,2,31.7,21.9,16,9,
2042,Bogra,2005,3,34.4,25.2,20.6,58,
2043,Bogra,2005,4,36,28.3,22.8,72,
2044,Bogra,2005,5,38.7,30.75,23.2,138,
2045,Bogra,2005,6,37.7,30.45,26.3,130,
2046,Bogra,2005,7,34.5,30.4,26.2,471,1
2047,Bogra,2005,8,35.4,30.8,26.7,328,
2048,Bogra,2005,9,36.6,31.65,26.2,356,1
2049,Bogra,2005,10,34.2,30.2,23.5,523,1
2050,Bogra,2005,11,32,27.75,18.1,0,
2051,Bogra,2005,12,29.8,23.95,13.9,1,
2052,Bogra,2006,1,28.6,21.25,11.9,0,
2053,Bogra,2006,2,34.8,23.35,17.9,0,
2054,Bogra,2006,3,37,27.45,19.3,12,
2055,Bogra,2006,4,36.3,27.8,22.4,143,
2056,Bogra,2006,5,37.3,29.85,24.4,193,
2057,Bogra,2006,6,36.6,30.5,26.1,184,
2058,Bogra,2006,7,37,31.55,26.8,192,
2059,Bogra,2006,8,37,31.9,26.5,138,
2060,Bogra,2006,9,35.7,31.1,25.8,174,
2061,Bogra,2006,10,34.6,30.2,23.4,69,
2062,Bogra,2006,11,32.2,27.8,18.4,1,
2063,Bogra,2006,12,29.5,23.95,14.1,0,
2064,Bogra,2007,1,28.9,21.5,10.7,0,
2065,Bogra,2007,2,30,20.35,15.5,18,
2066,Bogra,2007,3,35.2,25.35,17.8,25,
2067,Bogra,2007,4,36.5,27.15,23.3,28,
2068,Bogra,2007,5,40.5,31.9,25.3,92,
2069,Bogra,2007,6,38.2,31.75,25.4,732,1
2070,Bogra,2007,7,35.4,30.4,26.3,320,
2071,Bogra,2007,8,37.4,31.85,26.7,256,
2072,Bogra,2007,9,36,31.35,26.1,302,1
2073,Bogra,2007,10,35.5,30.8,23.8,131,
2074,Bogra,2007,11,33.1,28.45,19.1,15,
2075,Bogra,2007,12,28.4,23.75,12.9,0,
2076,Bogra,2008,1,28,20.45,12.5,27,
2077,Bogra,2008,2,30,21.25,13,0,
2078,Bogra,2008,3,35.2,24.1,20.5,22,
2079,Bogra,2008,4,37.5,29,23.2,20,
2080,Bogra,2008,5,36.4,29.8,24.4,213,
2081,Bogra,2008,6,35.6,30,25.8,393,1
2082,Bogra,2008,7,34.5,30.15,26.1,474,1
2083,Bogra,2008,8,36.3,31.2,26.4,374,1
2084,Bogra,2008,9,36,31.2,26.1,109,
2085,Bogra,2008,10,34.8,30.45,23,159,
2086,Bogra,2008,11,32.7,27.85,17.9,0,
2087,Bogra,2008,12,30,23.95,16.1,0,
2088,Bogra,2009,1,27.5,21.8,13.1,0,
2089,Bogra,2009,2,32.2,22.65,13.9,3,
2090,Bogra,2009,3,34.3,24.1,19.1,3,
2091,Bogra,2009,4,39.1,29.1,23.7,49,
2092,Bogra,2009,5,39,31.35,24.1,205,
2093,Bogra,2009,6,38.2,31.15,26,128,
2094,Bogra,2009,7,36,31,26.7,194,
2095,Bogra,2009,8,34.5,30.6,26.2,570,1
2096,Bogra,2009,9,36,31.1,26.3,169,
2097,Bogra,2009,10,35.7,31,23.2,89,
2098,Bogra,2009,11,34.2,28.7,18.8,0,
2099,Bogra,2009,12,29.5,24.15,13.2,0,
2100,Bogra,2010,1,28.7,20.95,10.9,0,
2101,Bogra,2010,2,31.2,21.05,14.4,0,
2102,Bogra,2010,3,36.8,25.6,20.9,0,
2103,Bogra,2010,4,38,29.45,24.8,26,
2104,Bogra,2010,5,40,32.4,25.1,185,
2105,Bogra,2010,6,37,31.05,26.3,286,
2106,Bogra,2010,7,35.8,31.05,27.1,92,
2107,Bogra,2010,8,36.6,31.85,26.9,225,
2108,Bogra,2010,9,34.8,30.85,26.1,244,
2109,Bogra,2010,10,36,31.05,23.8,190,
2110,Bogra,2010,11,34.2,29,19.5,3,
2111,Bogra,2010,12,30.4,24.95,13.5,20,
2112,Bogra,2011,1,27,20.25,10.1,1,
2113,Bogra,2011,2,30.5,20.3,14.7,0,
2114,Bogra,2011,3,35.4,25.05,20.1,7,
2115,Bogra,2011,4,35.6,27.85,22.4,145,
2116,Bogra,2011,5,35.4,28.9,23.6,194,
2117,Bogra,2011,6,37.1,30.35,26.1,193,
2118,Bogra,2011,7,35.8,30.95,26.5,175,
2119,Bogra,2011,8,37,31.75,26.3,606,1
2120,Bogra,2011,9,37.4,31.85,26.2,389,
2121,Bogra,2011,10,36,31.1,24.2,0,
2122,Bogra,2011,11,32.7,28.45,18,11,
2123,Bogra,2011,12,32,25,13.3,0,
2124,Bogra,2012,1,27.2,20.25,12.2,19,
2125,Bogra,2012,2,32,22.1,13.9,0,
2126,Bogra,2012,3,36.4,25.15,19.5,0,
2127,Bogra,2012,4,38.4,28.95,22.7,74,
2128,Bogra,2012,5,39.3,31,25.6,94,
2129,Bogra,2012,6,37.8,31.7,26.4,147,
2130,Bogra,2012,7,35,30.7,26.7,186,
2131,Bogra,2012,8,35.5,31.1,26.9,164,
2132,Bogra,2012,9,38.2,32.55,26.4,345,1
2133,Bogra,2012,10,35.5,30.95,22.9,74,
2134,Bogra,2012,11,31.8,27.35,17.3,36,
2135,Bogra,2012,12,28.6,22.95,13,1,
2136,Bogra,2013,1,28.5,20.75,10.3,0,
2137,Bogra,2013,2,32.5,21.4,15.1,22,
2138,Bogra,2013,3,35.7,25.4,19.9,3,
2139,Bogra,2013,4,37.2,28.55,22.8,0,
2140,Bogra,2013,5,37.4,30.1,24.5,152,
2141,Bogra,2013,6,37.2,30.85,26.9,204,
2142,Bogra,2013,7,35,30.95,26.9,283,
2143,Bogra,2013,8,35.8,31.35,26.5,256,
2144,Bogra,2013,9,36.3,31.4,26.5,99,
2145,Bogra,2013,10,35.5,31,23.8,200,1
2146,Bogra,2013,11,32.3,28.05,17.4,0,
2147,Bogra,2013,12,30.5,23.95,14.1,0,
2148,Chandpur,1964,1,25.9,20,13.5,5.625,
2149,Chandpur,1964,2,29.7,21.6,15.9,15.35416667,
2150,Chandpur,1964,3,35.7,25.8,21.4,60.1875,
2151,Chandpur,1964,4,36.7,29.05,23.7,133.2708333,
2152,Chandpur,1964,5,33.4,28.55,24.7,260.5625,
2153,Chandpur,1964,6,35,29.85,25.9,355.5,1
2154,Chandpur,1964,7,33.3,29.6,25.5,423.875,1
2155,Chandpur,1964,8,33.3,29.4,25.8,335.9375,1
2156,Chandpur,1964,9,33.9,29.85,26,257.375,
2157,Chandpur,1964,10,33.3,29.65,25.1,140.1875,
2158,Chandpur,1964,11,31.1,28.1,20.7,32.125,
2159,Chandpur,1964,12,30.6,25.65,15.9,5.5625,
2160,Chandpur,1965,1,25.9,20.9,13.5,5.625,
2161,Chandpur,1965,2,29.7,21.6,15.9,15.35416667,
2162,Chandpur,1965,3,32.8,24.35,20.6,60.1875,
2163,Chandpur,1965,4,33.4,27,23.5,133.2708333,
2164,Chandpur,1965,5,33.4,28.45,24.7,260.5625,
2165,Chandpur,1965,6,33.3,29,25.8,355.5,1
2166,Chandpur,1965,7,31.8,28.8,25.8,423.875,1
2167,Chandpur,1965,8,31.9,28.85,25.9,335.9375,1
2168,Chandpur,1965,9,32.2,29.05,25.7,257.375,
2169,Chandpur,1965,10,32.1,28.9,24.1,140.1875,
2170,Chandpur,1965,11,30.8,27.45,19.9,32.125,
2171,Chandpur,1965,12,27.3,23.6,15.1,5.5625,
2172,Chandpur,1966,1,27.8,21.45,15,8,
2173,Chandpur,1966,2,33.3,24.15,17.7,0,
2174,Chandpur,1966,3,37.5,27.6,21,0,
2175,Chandpur,1966,4,36.7,28.85,24.6,25,
2176,Chandpur,1966,5,37.2,30.9,26.1,128,
2177,Chandpur,1966,6,35.6,30.85,26.1,353,1
2178,Chandpur,1966,7,37.2,31.65,26.4,238,
2179,Chandpur,1966,8,33.3,29.85,25.9,317,1
2180,Chandpur,1966,9,33.9,29.9,25.1,300,
2181,Chandpur,1966,10,34.4,29.75,23.8,219,
2182,Chandpur,1966,11,31.1,27.45,20.8,9,
2183,Chandpur,1966,12,28.9,24.85,15.7,32,
2184,Chandpur,1967,1,27.2,21.45,15.4,21,
2185,Chandpur,1967,2,33.3,24.35,16.9,0,
2186,Chandpur,1967,3,33.3,25.1,20.1,83,
2187,Chandpur,1967,4,37.3,28.7,23.2,311,1
2188,Chandpur,1967,5,35.6,29.4,25.3,109,
2189,Chandpur,1967,6,34.4,29.85,25.7,163,
2190,Chandpur,1967,7,35.6,30.65,26,383,1
2191,Chandpur,1967,8,33.3,29.65,26.2,296,
2192,Chandpur,1967,9,33.3,29.75,25.7,321,1
2193,Chandpur,1967,10,33.3,29.5,23.9,125,
2194,Chandpur,1967,11,30.6,27.25,17.7,0,
2195,Chandpur,1967,12,28.3,23,15.1,0,
2196,Chandpur,1968,1,27.8,21.45,13.6,0,
2197,Chandpur,1968,2,31.1,22.35,15.1,0,
2198,Chandpur,1968,3,35,25.05,21.1,126,
2199,Chandpur,1968,4,36.7,28.9,23.1,73,
2200,Chandpur,1968,5,39.4,31.25,25.1,217,
2201,Chandpur,1968,6,33.3,29.2,25.5,565,1
2202,Chandpur,1968,7,33.4,29.45,26.4,501,1
2203,Chandpur,1968,8,33.9,30.15,26.6,657,1
2204,Chandpur,1968,9,35,30.8,26.9,101,
2205,Chandpur,1968,10,33.3,30.1,24.6,96,
2206,Chandpur,1968,11,30.6,27.6,20,1,
2207,Chandpur,1968,12,28.3,24.15,15.6,0,
2208,Chandpur,1969,1,31.7,23.65,13.4,0,
2209,Chandpur,1969,2,35,24.2,16.5,0,
2210,Chandpur,1969,3,36.1,26.3,21.4,28,
2211,Chandpur,1969,4,36.7,29.05,24.2,194,
2212,Chandpur,1969,5,37.2,30.7,26,8,
2213,Chandpur,1969,6,34.4,30.2,26.4,484,1
2214,Chandpur,1969,7,33.9,30.15,26.2,423,1
2215,Chandpur,1969,8,33.9,30.05,25.8,367,1
2216,Chandpur,1969,9,34.4,30.1,26.3,292,
2217,Chandpur,1969,10,33.3,29.8,24.7,75,
2218,Chandpur,1969,11,32.8,28.75,19.8,14,
2219,Chandpur,1969,12,27.2,23.5,15.7,0,
2220,Chandpur,1970,1,25.6,20.65,14,0,
2221,Chandpur,1970,2,31.1,22.55,17.1,0,
2222,Chandpur,1970,3,35.6,26.35,21.5,13,
2223,Chandpur,1970,4,35,28.25,24.2,71,
2224,Chandpur,1970,5,35.6,29.9,26.1,57,
2225,Chandpur,1970,6,34.4,30.25,25.9,387,1
2226,Chandpur,1970,7,34.4,30.15,25.8,433,1
2227,Chandpur,1970,8,33.9,29.85,25.9,172,
2228,Chandpur,1970,9,33.3,29.6,26,208,
2229,Chandpur,1970,10,33.3,29.65,24.5,238,
2230,Chandpur,1970,11,32.2,28.35,19.6,1,
2231,Chandpur,1970,12,26.6,23.1,14.5,0,
2232,Chandpur,1971,1,25,19.75,13.9,3,
2233,Chandpur,1971,2,30.6,22.25,15.3,8,
2234,Chandpur,1971,3,32.8,24.05,20.4,54,
2235,Chandpur,1971,4,33.4,26.9,23.5,135,
2236,Chandpur,1971,5,33.4,28.45,24.7,251,
2237,Chandpur,1971,6,33.3,29,25.8,347,1
2238,Chandpur,1971,7,31.8,28.8,25.8,426,1
2239,Chandpur,1971,8,31.9,28.85,25.9,332,1
2240,Chandpur,1971,9,33.9,29.9,25.9,229,
2241,Chandpur,1971,10,33.3,29.6,24.2,106,
2242,Chandpur,1971,11,29.4,26.8,18.3,29,
2243,Chandpur,1971,12,27.1,22.7,15,2,
2244,Chandpur,1972,1,25.9,20.45,13.5,3,
2245,Chandpur,1972,2,30.5,22,16,8,
2246,Chandpur,1972,3,32.8,24.4,20.6,54,
2247,Chandpur,1972,4,33.4,27,23.5,135,
2248,Chandpur,1972,5,33.4,28.45,24.7,251,
2249,Chandpur,1972,6,33.3,29,25.8,347,1
2250,Chandpur,1972,7,31.8,28.8,25.8,426,1
2251,Chandpur,1972,8,31.9,28.85,25.9,332,1
2252,Chandpur,1972,9,32.2,29.05,25.7,229,
2253,Chandpur,1972,10,32.1,28.9,24.1,106,
2254,Chandpur,1972,11,30.8,27.45,19.9,29,
2255,Chandpur,1972,12,27.3,23.6,15.1,2,
2256,Chandpur,1973,1,27.2,21.15,14.4,0,
2257,Chandpur,1973,2,31.7,23.05,17.3,0,
2258,Chandpur,1973,3,33.9,25.6,19.7,2,
2259,Chandpur,1973,4,35.6,27.65,25,54,
2260,Chandpur,1973,5,33.3,29.15,23.9,454,1
2261,Chandpur,1973,6,33.9,28.9,25.6,212,
2262,Chandpur,1973,7,34.4,30,25.9,489,1
2263,Chandpur,1973,8,33.3,29.6,25.2,53,
2264,Chandpur,1973,9,32.2,28.7,25.7,231,
2265,Chandpur,1973,10,33.3,29.5,24.6,172,
2266,Chandpur,1973,11,31.7,28.15,20.2,21,
2267,Chandpur,1973,12,26.9,23.55,16.2,1,
2268,Chandpur,1974,1,27.2,21.7,13.7,0,
2269,Chandpur,1974,2,32.8,23.25,15.5,0,
2270,Chandpur,1974,3,36.1,25.8,21,274,
2271,Chandpur,1974,4,35,28,23.1,127,
2272,Chandpur,1974,5,37.2,30.15,23.8,330,1
2273,Chandpur,1974,6,37.2,30.5,25,300,
2274,Chandpur,1974,7,32.6,28.8,24.8,579,1
2275,Chandpur,1974,8,33.3,29.05,24.3,210,
2276,Chandpur,1974,9,35,29.65,25.1,2,
2277,Chandpur,1974,10,35.7,30.4,24.7,19,
2278,Chandpur,1974,11,33.3,29,22.7,1,
2279,Chandpur,1974,12,27.1,24.9,14.1,0,
2280,Chandpur,1975,1,27.2,20.65,13.4,0,
2281,Chandpur,1975,2,31.7,22.55,14.1,0,
2282,Chandpur,1975,3,36.1,25.1,19.6,1,
2283,Chandpur,1975,4,35.6,27.6,23.8,2,
2284,Chandpur,1975,5,35.6,29.7,23.6,101,
2285,Chandpur,1975,6,35.6,29.6,25.6,176,
2286,Chandpur,1975,7,33.3,29.45,25,525,1
2287,Chandpur,1975,8,35,30,25.6,124,
2288,Chandpur,1975,9,33.9,29.75,25.2,147,
